Transaction_ID,Customer_ID,Product_Name,Shelf_Location,Price_VND
TRANS_00389,CUST_0198,Mỹ phẩm dưỡng da,Kệ K1,843000
TRANS_00390,CUST_0198,Túi xách,Kệ L2,1380000
TRANS_00391,CUST_0199,Trà thảo mộc,Kệ N4,762000
TRANS_00392,CUST_0200,Túi xách,Kệ L2,1866000
TRANS_00393,CUST_0200,Mỹ phẩm dưỡng da,Kệ K1,1964000
TRANS_00394,CUST_0201,Rượu vang,Kệ M1,268000
TRANS_00395,CUST_0202,Ba lô học sinh,Kệ F2,1786000
TRANS_00396,CUST_0202,Kẹp tóc thời trang,Kệ D2,1896000
TRANS_00397,CUST_0203,Bút màu,Kệ B3,156000
TRANS_00398,CUST_0203,Đồ chơi xe hơi,Kệ A1,1854000
TRANS_00399,CUST_0204,Kẹp tóc thời trang,Kệ D2,251000
TRANS_00400,CUST_0204,Son dưỡng môi,Kệ H1,754000
TRANS_00401,CUST_0205,Tai nghe,Kệ G3,73000
TRANS_00402,CUST_0206,Mỹ phẩm cao cấp,Kệ K2,976000
TRANS_00403,CUST_0206,Thực phẩm chức năng,Kệ O1,698000
TRANS_00404,CUST_0206,Rượu vang,Kệ M1,1850000
TRANS_00405,CUST_0207,Trà xanh,Kệ N3,1436000
TRANS_00406,CUST_0207,Gậy đi bộ,Kệ P1,1825000
TRANS_00407,CUST_0208,Thực phẩm chức năng,Kệ O1,386000
TRANS_00408,CUST_0208,Gậy đi bộ,Kệ P1,1986000
TRANS_00409,CUST_0209,Ba lô học sinh,Kệ F2,1886000
TRANS_00410,CUST_0210,Búp bê,Kệ A2,1147000
TRANS_00411,CUST_0210,Kẹp tóc,Kệ D1,1903000
TRANS_00412,CUST_0210,Bút màu,Kệ B3,1819000
TRANS_00413,CUST_0211,Son dưỡng môi,Kệ H1,1591000
TRANS_00414,CUST_0211,Kẹp tóc thời trang,Kệ D2,207000
TRANS_00415,CUST_0211,Ba lô học sinh,Kệ F2,394000
TRANS_00416,CUST_0212,Đồ chơi xe hơi,Kệ A1,754000
TRANS_00417,CUST_0212,Bánh kẹo trẻ em,Kệ C2,1634000
TRANS_00418,CUST_0212,Bút màu,Kệ B3,1944000
TRANS_00419,CUST_0213,Nước tăng lực,Kệ J2,637000
TRANS_00420,CUST_0213,Đồng hồ thể thao,Kệ I1,826000
TRANS_00421,CUST_0213,Giày sneaker,Kệ E1,1155000
TRANS_00422,CUST_0214,Ba lô học sinh,Kệ F2,1749000
TRANS_00423,CUST_0214,Kẹp tóc thời trang,Kệ D2,726000
TRANS_00424,CUST_0215,Thực phẩm bổ sung canxi,Kệ O2,592000
TRANS_00425,CUST_0215,Trà thảo mộc,Kệ N4,305000
TRANS_00426,CUST_0216,Kem dưỡng da lão hóa,Kệ K3,899000
TRANS_00427,CUST_0216,Thực phẩm bổ sung canxi,Kệ O2,209000
TRANS_00428,CUST_0217,Trà thảo mộc,Kệ N4,1797000
TRANS_00429,CUST_0217,Thực phẩm bổ sung canxi,Kệ O2,1929000
TRANS_00430,CUST_0218,Giày sneaker,Kệ E1,98000
TRANS_00431,CUST_0219,Thực phẩm chức năng,Kệ O1,417000
TRANS_00432,CUST_0220,Tai nghe,Kệ G3,1689000
TRANS_00433,CUST_0220,Ba lô học sinh,Kệ F2,833000
TRANS_00434,CUST_0221,Kem dưỡng da lão hóa,Kệ K3,962000
TRANS_00435,CUST_0221,Trà thảo mộc,Kệ N4,1326000
TRANS_00436,CUST_0222,Giày sneaker,Kệ E1,372000
TRANS_00437,CUST_0223,Gậy đi bộ,Kệ P1,218000
TRANS_00438,CUST_0223,Thực phẩm chức năng,Kệ O1,1082000
TRANS_00439,CUST_0224,Thực phẩm chức năng,Kệ O1,1751000
TRANS_00440,CUST_0224,Trà xanh,Kệ N3,589000
TRANS_00441,CUST_0225,Mỹ phẩm dưỡng da,Kệ K1,1633000
TRANS_00442,CUST_0225,Túi xách,Kệ L2,391000
TRANS_00443,CUST_0225,Trà sữa pha sẵn,Kệ J3,1681000
TRANS_00444,CUST_0226,Kem dưỡng da lão hóa,Kệ K3,1377000
TRANS_00445,CUST_0227,Cà phê hòa tan,Kệ N2,1118000
TRANS_00446,CUST_0228,Giày sneaker,Kệ E1,225000
TRANS_00447,CUST_0228,Nước tăng lực,Kệ J2,1097000
TRANS_00448,CUST_0229,Túi xách,Kệ L2,844000
TRANS_00449,CUST_0230,Tai nghe,Kệ G3,546000
TRANS_00450,CUST_0230,Giày sneaker,Kệ E1,138000
TRANS_00451,CUST_0230,Ba lô học sinh,Kệ F2,1820000
TRANS_00452,CUST_0231,Bút màu,Kệ B3,1010000
TRANS_00453,CUST_0232,Ba lô học sinh,Kệ F2,378000
TRANS_00454,CUST_0232,Tai nghe,Kệ G3,1722000
TRANS_00455,CUST_0233,Trà sữa pha sẵn,Kệ J3,695000
TRANS_00456,CUST_0233,Mỹ phẩm dưỡng da,Kệ K1,338000
TRANS_00457,CUST_0234,Đồ chơi xe hơi,Kệ A1,1485000
TRANS_00458,CUST_0235,Bánh kẹo trẻ em,Kệ C2,827000
TRANS_00459,CUST_0235,Đồ chơi xe hơi,Kệ A1,1506000
TRANS_00460,CUST_0236,Rượu vang,Kệ M1,714000
TRANS_00461,CUST_0236,Thực phẩm chức năng,Kệ O1,56000
TRANS_00462,CUST_0237,Nước tăng lực,Kệ J2,620000
TRANS_00463,CUST_0238,Bút màu,Kệ B3,1178000
TRANS_00464,CUST_0239,Trà thảo mộc,Kệ N4,1027000
TRANS_00465,CUST_0239,Thực phẩm bổ sung canxi,Kệ O2,872000
TRANS_00466,CUST_0239,Kem dưỡng da lão hóa,Kệ K3,1069000
TRANS_00467,CUST_0240,Thực phẩm chức năng,Kệ O1,564000
TRANS_00468,CUST_0240,Mỹ phẩm cao cấp,Kệ K2,1329000
TRANS_00469,CUST_0240,Rượu vang,Kệ M1,1041000
TRANS_00470,CUST_0241,Thực phẩm chức năng,Kệ O1,241000
TRANS_00471,CUST_0242,Son dưỡng môi,Kệ H1,738000
TRANS_00472,CUST_0242,Ba lô học sinh,Kệ F2,1956000
TRANS_00473,CUST_0243,Son dưỡng môi,Kệ H1,1111000
TRANS_00474,CUST_0243,Kẹp tóc thời trang,Kệ D2,563000
TRANS_00475,CUST_0244,Thực phẩm bổ sung canxi,Kệ O2,1211000
TRANS_00476,CUST_0245,Rượu vang,Kệ M1,732000
TRANS_00477,CUST_0245,Mỹ phẩm cao cấp,Kệ K2,822000
TRANS_00478,CUST_0246,Bút màu,Kệ B3,1980000
TRANS_00479,CUST_0246,Kẹp tóc,Kệ D1,458000
TRANS_00480,CUST_0246,Búp bê,Kệ A2,1411000
TRANS_00481,CUST_0247,Trà sữa pha sẵn,Kệ J3,700000
TRANS_00482,CUST_0248,Đồng hồ lịch lãm,Kệ I2,1456000
TRANS_00483,CUST_0248,Rượu vang,Kệ M1,184000
TRANS_00484,CUST_0249,Bút màu,Kệ B3,1895000
TRANS_00485,CUST_0249,Búp bê,Kệ A2,567000
TRANS_00486,CUST_0250,Tai nghe,Kệ G3,1571000
TRANS_00487,CUST_0251,Rượu vang,Kệ M1,1745000
TRANS_00488,CUST_0252,Son dưỡng môi,Kệ H1,1885000
TRANS_00489,CUST_0252,Kẹp tóc thời trang,Kệ D2,545000
TRANS_00490,CUST_0252,Ba lô học sinh,Kệ F2,499000
TRANS_00491,CUST_0253,Cà phê hòa tan,Kệ N2,1828000
TRANS_00492,CUST_0253,Đồng hồ lịch lãm,Kệ I2,246000
TRANS_00493,CUST_0253,Rượu vang,Kệ M1,1758000
TRANS_00494,CUST_0254,Bút màu,Kệ B3,273000
TRANS_00495,CUST_0255,Bánh kẹo trẻ em,Kệ C2,811000
TRANS_00496,CUST_0255,Đồ chơi xe hơi,Kệ A1,1645000
TRANS_00497,CUST_0255,Bút màu,Kệ B3,912000
TRANS_00498,CUST_0256,Gậy đi bộ,Kệ P1,341000
TRANS_00499,CUST_0257,Nước tăng lực,Kệ J2,1168000
TRANS_00500,CUST_0257,Giày sneaker,Kệ E1,548000
TRANS_00501,CUST_0257,Đồng hồ thể thao,Kệ I1,1231000
TRANS_00502,CUST_0258,Bút màu,Kệ B3,997000
TRANS_00503,CUST_0258,Đồ chơi xe hơi,Kệ A1,1306000
TRANS_00504,CUST_0259,Bút màu,Kệ B3,1409000
TRANS_00505,CUST_0259,Kẹp tóc,Kệ D1,706000
TRANS_00506,CUST_0260,Nước tăng lực,Kệ J2,1061000
TRANS_00507,CUST_0261,Túi xách,Kệ L2,1960000
TRANS_00508,CUST_0261,Mỹ phẩm dưỡng da,Kệ K1,990000
TRANS_00509,CUST_0261,Trà sữa pha sẵn,Kệ J3,1168000
TRANS_00510,CUST_0262,Son dưỡng môi,Kệ H1,672000
TRANS_00511,CUST_0263,Cà phê hòa tan,Kệ N2,713000
TRANS_00512,CUST_0263,Rượu vang,Kệ M1,53000
TRANS_00513,CUST_0264,Túi xách,Kệ L2,1456000
TRANS_00514,CUST_0265,Trà xanh,Kệ N3,513000
TRANS_00515,CUST_0265,Thực phẩm chức năng,Kệ O1,268000
TRANS_00516,CUST_0266,Tai nghe,Kệ G3,1022000
TRANS_00517,CUST_0266,Ba lô học sinh,Kệ F2,745000
TRANS_00518,CUST_0267,Đồ chơi xe hơi,Kệ A1,306000
TRANS_00519,CUST_0267,Bút màu,Kệ B3,934000
TRANS_00520,CUST_0268,Búp bê,Kệ A2,1710000
TRANS_00521,CUST_0269,Mỹ phẩm cao cấp,Kệ K2,818000
TRANS_00522,CUST_0269,Rượu vang,Kệ M1,788000
TRANS_00523,CUST_0269,Thực phẩm chức năng,Kệ O1,1137000
TRANS_00524,CUST_0270,Tai nghe,Kệ G3,1301000
TRANS_00525,CUST_0270,Ba lô học sinh,Kệ F2,499000
TRANS_00526,CUST_0271,Thực phẩm chức năng,Kệ O1,1917000
TRANS_00527,CUST_0272,Son dưỡng môi,Kệ H1,642000
TRANS_00528,CUST_0272,Kẹp tóc thời trang,Kệ D2,1018000
TRANS_00529,CUST_0273,Ba lô học sinh,Kệ F2,1478000
TRANS_00530,CUST_0273,Son dưỡng môi,Kệ H1,982000
TRANS_00531,CUST_0273,Kẹp tóc thời trang,Kệ D2,1650000
TRANS_00532,CUST_0274,Kẹp tóc,Kệ D1,1444000
TRANS_00533,CUST_0275,Ba lô học sinh,Kệ F2,702000
TRANS_00534,CUST_0275,Son dưỡng môi,Kệ H1,415000
TRANS_00535,CUST_0276,Gậy đi bộ,Kệ P1,157000
TRANS_00536,CUST_0276,Thực phẩm chức năng,Kệ O1,452000
TRANS_00537,CUST_0276,Trà xanh,Kệ N3,318000
TRANS_00538,CUST_0277,Đồng hồ lịch lãm,Kệ I2,220000
TRANS_00539,CUST_0278,Búp bê,Kệ A2,570000
TRANS_00540,CUST_0278,Kẹp tóc,Kệ D1,142000
TRANS_00541,CUST_0279,Nước tăng lực,Kệ J2,1806000
TRANS_00542,CUST_0280,Bánh kẹo trẻ em,Kệ C2,1584000
TRANS_00543,CUST_0280,Đồ chơi xe hơi,Kệ A1,1107000
TRANS_00544,CUST_0281,Thực phẩm chức năng,Kệ O1,1209000
TRANS_00545,CUST_0281,Rượu vang,Kệ M1,727000
TRANS_00546,CUST_0282,Thực phẩm bổ sung canxi,Kệ O2,1912000
TRANS_00547,CUST_0283,Ba lô học sinh,Kệ F2,1952000
TRANS_00548,CUST_0284,Kẹp tóc,Kệ D1,1191000
TRANS_00549,CUST_0285,Gậy đi bộ,Kệ P1,1611000
TRANS_00550,CUST_0285,Thực phẩm chức năng,Kệ O1,675000
TRANS_00551,CUST_0286,Thực phẩm bổ sung canxi,Kệ O2,728000
TRANS_00552,CUST_0286,Trà thảo mộc,Kệ N4,290000
TRANS_00553,CUST_0286,Kem dưỡng da lão hóa,Kệ K3,1672000
TRANS_00554,CUST_0287,Giày sneaker,Kệ E1,1692000
TRANS_00555,CUST_0287,Ba lô học sinh,Kệ F2,195000
TRANS_00556,CUST_0288,Mỹ phẩm dưỡng da,Kệ K1,1785000
TRANS_00557,CUST_0288,Túi xách,Kệ L2,647000
TRANS_00558,CUST_0289,Gậy đi bộ,Kệ P1,1045000
TRANS_00559,CUST_0289,Trà xanh,Kệ N3,412000
TRANS_00560,CUST_0290,Bánh kẹo trẻ em,Kệ C2,78000
TRANS_00561,CUST_0291,Tai nghe,Kệ G3,457000
TRANS_00562,CUST_0292,Đồ chơi xe hơi,Kệ A1,1436000
TRANS_00563,CUST_0293,Đồng hồ lịch lãm,Kệ I2,1718000
TRANS_00564,CUST_0294,Bút màu,Kệ B3,1192000
TRANS_00565,CUST_0295,Mỹ phẩm dưỡng da,Kệ K1,1414000
TRANS_00566,CUST_0295,Túi xách,Kệ L2,1926000
TRANS_00567,CUST_0295,Trà sữa pha sẵn,Kệ J3,1780000
TRANS_00568,CUST_0296,Trà thảo mộc,Kệ N4,1636000
TRANS_00569,CUST_0297,Kem dưỡng da lão hóa,Kệ K3,204000
TRANS_00570,CUST_0297,Thực phẩm bổ sung canxi,Kệ O2,61000
TRANS_00571,CUST_0298,Mỹ phẩm cao cấp,Kệ K2,293000
TRANS_00572,CUST_0298,Thực phẩm chức năng,Kệ O1,45000
TRANS_00573,CUST_0298,Rượu vang,Kệ M1,891000
TRANS_00574,CUST_0299,Cà phê hòa tan,Kệ N2,778000
TRANS_00575,CUST_0299,Đồng hồ lịch lãm,Kệ I2,1514000
TRANS_00576,CUST_0299,Rượu vang,Kệ M1,728000
TRANS_00577,CUST_0300,Thực phẩm chức năng,Kệ O1,1730000
TRANS_00578,CUST_0300,Trà xanh,Kệ N3,1268000
TRANS_00579,CUST_0301,Kẹp tóc thời trang,Kệ D2,1413000
TRANS_00580,CUST_0302,Kẹp tóc,Kệ D1,1771000
TRANS_00581,CUST_0302,Búp bê,Kệ A2,1907000
TRANS_00582,CUST_0302,Bút màu,Kệ B3,1973000
TRANS_00583,CUST_0303,Kem dưỡng da lão hóa,Kệ K3,1525000
TRANS_00584,CUST_0303,Trà thảo mộc,Kệ N4,541000
TRANS_00585,CUST_0304,Thực phẩm bổ sung canxi,Kệ O2,368000
TRANS_00586,CUST_0304,Kem dưỡng da lão hóa,Kệ K3,82000
TRANS_00587,CUST_0305,Bút màu,Kệ B3,568000
TRANS_00588,CUST_0305,Đồ chơi xe hơi,Kệ A1,1816000
TRANS_00589,CUST_0306,Mỹ phẩm dưỡng da,Kệ K1,1872000
TRANS_00590,CUST_0306,Trà sữa pha sẵn,Kệ J3,1918000
TRANS_00591,CUST_0306,Túi xách,Kệ L2,1260000
TRANS_00592,CUST_0307,Ba lô học sinh,Kệ F2,816000
TRANS_00593,CUST_0307,Kẹp tóc thời trang,Kệ D2,1412000
TRANS_00594,CUST_0307,Son dưỡng môi,Kệ H1,2000000
TRANS_00595,CUST_0308,Rượu vang,Kệ M1,1464000
TRANS_00596,CUST_0308,Thực phẩm chức năng,Kệ O1,1486000
TRANS_00597,CUST_0308,Mỹ phẩm cao cấp,Kệ K2,1923000
TRANS_00598,CUST_0309,Trà sữa pha sẵn,Kệ J3,1083000
TRANS_00599,CUST_0310,Rượu vang,Kệ M1,861000
TRANS_00600,CUST_0311,Đồ chơi xe hơi,Kệ A1,1825000
TRANS_00601,CUST_0311,Bút màu,Kệ B3,162000
TRANS_00602,CUST_0312,Trà sữa pha sẵn,Kệ J3,384000
TRANS_00603,CUST_0312,Mỹ phẩm dưỡng da,Kệ K1,1937000
TRANS_00604,CUST_0312,Túi xách,Kệ L2,715000
TRANS_00605,CUST_0313,Búp bê,Kệ A2,1532000
TRANS_00606,CUST_0313,Bút màu,Kệ B3,170000
TRANS_00607,CUST_0313,Kẹp tóc,Kệ D1,501000
TRANS_00608,CUST_0314,Cà phê hòa tan,Kệ N2,1197000
TRANS_00609,CUST_0314,Rượu vang,Kệ M1,232000
TRANS_00610,CUST_0315,Đồ chơi xe hơi,Kệ A1,1229000
TRANS_00611,CUST_0315,Bánh kẹo trẻ em,Kệ C2,1582000
TRANS_00612,CUST_0315,Bút màu,Kệ B3,1991000
TRANS_00613,CUST_0316,Giày sneaker,Kệ E1,606000
TRANS_00614,CUST_0317,Đồng hồ lịch lãm,Kệ I2,1892000
TRANS_00615,CUST_0317,Rượu vang,Kệ M1,269000
TRANS_00616,CUST_0317,Cà phê hòa tan,Kệ N2,1508000
TRANS_00617,CUST_0318,Trà xanh,Kệ N3,308000
TRANS_00618,CUST_0318,Thực phẩm chức năng,Kệ O1,266000
TRANS_00619,CUST_0319,Kẹp tóc thời trang,Kệ D2,1297000
TRANS_00620,CUST_0319,Ba lô học sinh,Kệ F2,653000
TRANS_00621,CUST_0319,Son dưỡng môi,Kệ H1,1778000
TRANS_00622,CUST_0320,Thực phẩm chức năng,Kệ O1,649000
TRANS_00623,CUST_0320,Gậy đi bộ,Kệ P1,661000
TRANS_00624,CUST_0320,Trà xanh,Kệ N3,1292000
TRANS_00625,CUST_0321,Kem dưỡng da lão hóa,Kệ K3,1140000
TRANS_00626,CUST_0321,Trà thảo mộc,Kệ N4,1457000
TRANS_00627,CUST_0322,Trà xanh,Kệ N3,1670000
TRANS_00628,CUST_0323,Kẹp tóc,Kệ D1,805000
TRANS_00629,CUST_0323,Bút màu,Kệ B3,1684000
TRANS_00630,CUST_0324,Trà xanh,Kệ N3,997000
TRANS_00631,CUST_0324,Thực phẩm chức năng,Kệ O1,1697000
TRANS_00632,CUST_0325,Cà phê hòa tan,Kệ N2,1695000
TRANS_00633,CUST_0325,Đồng hồ lịch lãm,Kệ I2,688000
TRANS_00634,CUST_0325,Rượu vang,Kệ M1,1556000
TRANS_00635,CUST_0326,Gậy đi bộ,Kệ P1,1854000
TRANS_00636,CUST_0326,Trà xanh,Kệ N3,1423000
TRANS_00637,CUST_0327,Nước tăng lực,Kệ J2,393000
TRANS_00638,CUST_0327,Giày sneaker,Kệ E1,400000
TRANS_00639,CUST_0328,Bút màu,Kệ B3,938000
TRANS_00640,CUST_0328,Đồ chơi xe hơi,Kệ A1,20000
TRANS_00641,CUST_0329,Mỹ phẩm dưỡng da,Kệ K1,1957000
TRANS_00642,CUST_0329,Túi xách,Kệ L2,1166000
TRANS_00643,CUST_0329,Trà sữa pha sẵn,Kệ J3,291000
TRANS_00644,CUST_0330,Kẹp tóc,Kệ D1,501000
TRANS_00645,CUST_0330,Bút màu,Kệ B3,878000
TRANS_00646,CUST_0331,Đồng hồ lịch lãm,Kệ I2,1149000
TRANS_00647,CUST_0331,Cà phê hòa tan,Kệ N2,691000
TRANS_00648,CUST_0331,Rượu vang,Kệ M1,1601000
TRANS_00649,CUST_0332,Bút màu,Kệ B3,1907000
TRANS_00650,CUST_0332,Búp bê,Kệ A2,1151000
TRANS_00651,CUST_0333,Trà sữa pha sẵn,Kệ J3,1355000
TRANS_00652,CUST_0333,Túi xách,Kệ L2,1114000
TRANS_00653,CUST_0334,Trà xanh,Kệ N3,41000
TRANS_00654,CUST_0335,Gậy đi bộ,Kệ P1,1701000
TRANS_00655,CUST_0336,Rượu vang,Kệ M1,168000
TRANS_00656,CUST_0336,Thực phẩm chức năng,Kệ O1,369000
TRANS_00657,CUST_0336,Mỹ phẩm cao cấp,Kệ K2,503000
TRANS_00658,CUST_0337,Ba lô học sinh,Kệ F2,1982000
TRANS_00659,CUST_0337,Kẹp tóc thời trang,Kệ D2,391000
TRANS_00660,CUST_0338,Rượu vang,Kệ M1,1507000
TRANS_00661,CUST_0339,Đồ chơi xe hơi,Kệ A1,1514000
TRANS_00662,CUST_0339,Bánh kẹo trẻ em,Kệ C2,1958000
TRANS_00663,CUST_0339,Bút màu,Kệ B3,537000
TRANS_00664,CUST_0340,Trà thảo mộc,Kệ N4,404000
TRANS_00665,CUST_0340,Thực phẩm bổ sung canxi,Kệ O2,1735000
TRANS_00666,CUST_0341,Bánh kẹo trẻ em,Kệ C2,1539000
TRANS_00667,CUST_0341,Bút màu,Kệ B3,246000
TRANS_00668,CUST_0341,Đồ chơi xe hơi,Kệ A1,107000
TRANS_00669,CUST_0342,Rượu vang,Kệ M1,403000
TRANS_00670,CUST_0342,Thực phẩm chức năng,Kệ O1,790000
TRANS_00671,CUST_0343,Bút màu,Kệ B3,750000
TRANS_00672,CUST_0343,Kẹp tóc,Kệ D1,1716000
TRANS_00673,CUST_0344,Ba lô học sinh,Kệ F2,1275000
TRANS_00674,CUST_0344,Giày sneaker,Kệ E1,106000
TRANS_00675,CUST_0344,Tai nghe,Kệ G3,1504000
TRANS_00676,CUST_0345,Giày sneaker,Kệ E1,302000
TRANS_00677,CUST_0346,Nước tăng lực,Kệ J2,1223000
TRANS_00678,CUST_0346,Giày sneaker,Kệ E1,1117000
TRANS_00679,CUST_0347,Mỹ phẩm cao cấp,Kệ K2,195000
TRANS_00680,CUST_0347,Thực phẩm chức năng,Kệ O1,1524000
TRANS_00681,CUST_0348,Rượu vang,Kệ M1,1733000
TRANS_00682,CUST_0348,Thực phẩm chức năng,Kệ O1,191000
TRANS_00683,CUST_0348,Mỹ phẩm cao cấp,Kệ K2,1207000
TRANS_00684,CUST_0349,Rượu vang,Kệ M1,178000
TRANS_00685,CUST_0350,Son dưỡng môi,Kệ H1,980000
TRANS_00686,CUST_0350,Kẹp tóc thời trang,Kệ D2,1855000
TRANS_00687,CUST_0351,Thực phẩm chức năng,Kệ O1,464000
TRANS_00688,CUST_0351,Trà xanh,Kệ N3,68000
TRANS_00689,CUST_0352,Bút màu,Kệ B3,890000
TRANS_00690,CUST_0352,Kẹp tóc,Kệ D1,582000
TRANS_00691,CUST_0352,Búp bê,Kệ A2,885000
TRANS_00692,CUST_0353,Giày sneaker,Kệ E1,947000
TRANS_00693,CUST_0354,Thực phẩm bổ sung canxi,Kệ O2,788000
TRANS_00694,CUST_0354,Trà thảo mộc,Kệ N4,1853000
TRANS_00695,CUST_0354,Kem dưỡng da lão hóa,Kệ K3,1944000
TRANS_00696,CUST_0355,Bánh kẹo trẻ em,Kệ C2,1181000
TRANS_00697,CUST_0355,Đồ chơi xe hơi,Kệ A1,999000
TRANS_00698,CUST_0356,Nước tăng lực,Kệ J2,242000
TRANS_00699,CUST_0357,Túi xách,Kệ L2,1687000
TRANS_00700,CUST_0357,Mỹ phẩm dưỡng da,Kệ K1,1242000
TRANS_00701,CUST_0358,Đồ chơi xe hơi,Kệ A1,657000
TRANS_00702,CUST_0358,Bánh kẹo trẻ em,Kệ C2,1165000
TRANS_00703,CUST_0358,Bút màu,Kệ B3,1172000
TRANS_00704,CUST_0359,Đồng hồ thể thao,Kệ I1,557000
TRANS_00705,CUST_0359,Nước tăng lực,Kệ J2,1342000
TRANS_00706,CUST_0359,Giày sneaker,Kệ E1,342000
TRANS_00707,CUST_0360,Đồng hồ thể thao,Kệ I1,1309000
TRANS_00708,CUST_0360,Nước tăng lực,Kệ J2,1502000
TRANS_00709,CUST_0361,Thực phẩm chức năng,Kệ O1,1108000
TRANS_00710,CUST_0361,Mỹ phẩm cao cấp,Kệ K2,1375000
TRANS_00711,CUST_0362,Rượu vang,Kệ M1,333000
TRANS_00712,CUST_0362,Mỹ phẩm cao cấp,Kệ K2,833000
TRANS_00713,CUST_0363,Trà thảo mộc,Kệ N4,1919000
TRANS_00714,CUST_0363,Kem dưỡng da lão hóa,Kệ K3,370000
TRANS_00715,CUST_0364,Mỹ phẩm dưỡng da,Kệ K1,114000
TRANS_00716,CUST_0364,Trà sữa pha sẵn,Kệ J3,1767000
TRANS_00717,CUST_0365,Đồng hồ lịch lãm,Kệ I2,1222000
TRANS_00718,CUST_0365,Rượu vang,Kệ M1,429000
TRANS_00719,CUST_0365,Cà phê hòa tan,Kệ N2,395000
TRANS_00720,CUST_0366,Cà phê hòa tan,Kệ N2,1351000
TRANS_00721,CUST_0367,Giày sneaker,Kệ E1,671000
TRANS_00722,CUST_0367,Tai nghe,Kệ G3,573000
TRANS_00723,CUST_0368,Bánh kẹo trẻ em,Kệ C2,1920000
TRANS_00724,CUST_0369,Đồng hồ thể thao,Kệ I1,1209000
TRANS_00725,CUST_0369,Nước tăng lực,Kệ J2,1358000
TRANS_00726,CUST_0369,Giày sneaker,Kệ E1,1202000
TRANS_00727,CUST_0370,Tai nghe,Kệ G3,135000
TRANS_00728,CUST_0370,Giày sneaker,Kệ E1,925000
TRANS_00729,CUST_0371,Đồng hồ thể thao,Kệ I1,941000
TRANS_00730,CUST_0372,Búp bê,Kệ A2,1038000
TRANS_00731,CUST_0373,Kẹp tóc thời trang,Kệ D2,1690000
TRANS_00732,CUST_0374,Mỹ phẩm cao cấp,Kệ K2,1805000
TRANS_00733,CUST_0374,Thực phẩm chức năng,Kệ O1,1558000
TRANS_00734,CUST_0375,Đồng hồ thể thao,Kệ I1,1282000
TRANS_00735,CUST_0375,Nước tăng lực,Kệ J2,1892000
TRANS_00736,CUST_0376,Son dưỡng môi,Kệ H1,1486000
TRANS_00737,CUST_0376,Kẹp tóc thời trang,Kệ D2,1813000
TRANS_00738,CUST_0377,Túi xách,Kệ L2,502000
TRANS_00739,CUST_0377,Mỹ phẩm dưỡng da,Kệ K1,1491000
TRANS_00740,CUST_0378,Thực phẩm chức năng,Kệ O1,800000
TRANS_00741,CUST_0378,Rượu vang,Kệ M1,1589000
TRANS_00742,CUST_0379,Túi xách,Kệ L2,1794000
TRANS_00743,CUST_0380,Thực phẩm bổ sung canxi,Kệ O2,1577000
TRANS_00744,CUST_0381,Trà sữa pha sẵn,Kệ J3,131000
TRANS_00745,CUST_0381,Mỹ phẩm dưỡng da,Kệ K1,156000
TRANS_00746,CUST_0382,Gậy đi bộ,Kệ P1,1606000
TRANS_00747,CUST_0382,Thực phẩm chức năng,Kệ O1,542000
TRANS_00748,CUST_0383,Bánh kẹo trẻ em,Kệ C2,121000
TRANS_00749,CUST_0383,Đồ chơi xe hơi,Kệ A1,1190000
TRANS_00750,CUST_0383,Bút màu,Kệ B3,1866000
TRANS_00751,CUST_0384,Thực phẩm bổ sung canxi,Kệ O2,301000
TRANS_00752,CUST_0384,Kem dưỡng da lão hóa,Kệ K3,460000
TRANS_00753,CUST_0384,Trà thảo mộc,Kệ N4,436000
TRANS_00754,CUST_0385,Cà phê hòa tan,Kệ N2,408000
TRANS_00755,CUST_0385,Đồng hồ lịch lãm,Kệ I2,1364000
TRANS_00756,CUST_0385,Rượu vang,Kệ M1,1997000
TRANS_00757,CUST_0386,Túi xách,Kệ L2,701000
TRANS_00758,CUST_0386,Trà sữa pha sẵn,Kệ J3,1585000
TRANS_00759,CUST_0387,Tai nghe,Kệ G3,1474000
TRANS_00760,CUST_0387,Giày sneaker,Kệ E1,1345000
TRANS_00761,CUST_0388,Ba lô học sinh,Kệ F2,648000
TRANS_00762,CUST_0388,Son dưỡng môi,Kệ H1,747000
TRANS_00763,CUST_0388,Kẹp tóc thời trang,Kệ D2,1626000
TRANS_00764,CUST_0389,Thực phẩm bổ sung canxi,Kệ O2,422000
TRANS_00765,CUST_0389,Kem dưỡng da lão hóa,Kệ K3,1744000
TRANS_00766,CUST_0389,Trà thảo mộc,Kệ N4,98000
TRANS_00767,CUST_0390,Ba lô học sinh,Kệ F2,250000
TRANS_00768,CUST_0390,Giày sneaker,Kệ E1,761000
TRANS_00769,CUST_0391,Búp bê,Kệ A2,973000
TRANS_00770,CUST_0391,Bút màu,Kệ B3,1380000
TRANS_00771,CUST_0392,Kẹp tóc thời trang,Kệ D2,35000
TRANS_00772,CUST_0392,Ba lô học sinh,Kệ F2,1940000
TRANS_00773,CUST_0393,Kem dưỡng da lão hóa,Kệ K3,81000
TRANS_00774,CUST_0393,Thực phẩm bổ sung canxi,Kệ O2,1820000
TRANS_00775,CUST_0393,Trà thảo mộc,Kệ N4,1380000
TRANS_00776,CUST_0394,Đồ chơi xe hơi,Kệ A1,1042000
